x	y	part
652656	127054	VS
652521	126879	VS
652412	126719	VS
652347	126509	VS
652253	126249	VS
652143	126118	VS
652068	126028	VS
651999	125863	VS
651864	125758	VS
651659	125678	VS
651439	125617	VS
651379	125472	VS
651235	125317	VS
651095	125157	VS
650925	124937	VS
650731	124681	VS
650486	124526	VS
650247	124346	VS
650122	124225	VS
649987	124115	VS
649998	123935	VS
649973	123830	VS
649963	123680	VS
649953	123550	VS
649999	123410	VS
650109	123296	VS
650209	123216	VS
650364	123166	VS
650680	123047	VS
650890	122947	VS
651200	122773	VS
651556	122583	VS
651706	122484	VS
651902	122314	VS
651572	122253	VS
651322	122243	VS
651202	122218	VS
650967	122172	VS
650832	122047	VS
650647	121977	VS
650387	121866	VS
650207	121771	VS
650083	121721	VS
649948	121641	VS
649878	121406	VS
649869	121313	VS
649659	121206	VS
649463	121153	VS
649183	121087	VS
648779	120984	VS
648609	120968	VS
648439	120968	VS
648069	120952	VS
647814	120917	VS
647729	121052	VS
647613	121167	VS
647423	121331	VS
647142	121521	VS
646897	121610	VS
646587	121750	VS
646236	121874	VS
645876	121983	VS
645266	122167	VS
645030	122237	VS
644620	122411	VS
644270	122575	VS
643924	122705	VS
643704	122794	VS
643459	122854	VS
643174	122888	VS
642974	122893	VS
642903	123028	VS
642828	123223	VS
642767	123437	VS
642627	123662	VS
642406	123782	VS
642231	123836	VS
642061	123861	VS
641976	123876	VS
641986	123726	VS
641972	123541	VS
641972	123431	VS
641953	123221	VS
641938	123051	VS
641943	122956	VS
641954	122726	VS
642014	122451	VS
642080	122281	VS
642145	122067	VS
642026	121802	VS
641903	121590	VS
641830	121361	VS
641805	121173	VS
641732	120920	VS
641789	120635	VS
641854	120381	VS
641904	120024	VS
641880	119777	VS
641936	119567	VS
642021	119352	VS
642052	119167	VS
642123	118817	VS
642118	118502	VS
642089	118228	VS
642074	118068	VS
642145	117813	VS
642265	117613	VS
642411	117408	VS
642646	117159	VS
642812	116964	VS
642872	116899	VS
642928	116674	VS
642773	116439	VS
642789	116194	VS
642854	115869	VS
642850	115699	VS
642880	115455	VS
642926	115230	VS
642986	114970	VS
643032	114830	VS
642997	114675	VS
642998	114460	VS
642968	114352	VS
642989	114217	VS
643049	114007	VS
643110	113818	VS
643200	113578	VS
643431	113288	VS
643626	113154	VS
643856	113189	VS
644026	113254	VS
644096	113274	VS
644062	113009	VS
643972	112819	VS
643892	112634	VS
643793	112404	VS
643733	112309	VS
643608	112139	VS
643654	111944	VS
643709	111644	VS
643745	111324	VS
643711	111124	VS
643796	110954	VS
643886	110704	VS
643932	110539	VS
643917	110284	VS
643933	110114	VS
644033	109850	VS
644174	109585	VS
644274	109415	VS
644320	109140	VS
644260	108905	VS
644221	108795	VS
644191	108635	VS
644326	108620	VS
644456	108591	VS
644602	108346	VS
644672	108151	VS
644752	108036	VS
644803	107916	VS
644823	107796	VS
644843	107726	VS
644863	107576	VS
644909	107397	VS
644984	107277	VS
645200	106987	VS
645390	106688	VS
645596	106388	VS
645712	106208	VS
645917	105964	VS
646028	105794	VS
646073	105659	VS
646073	105584	VS
646078	105424	VS
646064	105274	VS
646044	105074	VS
645975	104844	VS
645890	104674	VS
645800	104549	VS
645786	104344	VS
645791	104094	VS
645762	103889	VS
645707	103723	VS
645633	103433	VS
645468	103128	VS
645354	102873	VS
645254	102653	VS
645194	102533	VS
645190	102358	VS
645255	102108	VS
645321	101788	VS
645361	101573	VS
645437	101268	VS
645553	100924	VS
645623	100784	VS
645784	100479	VS
645814	100339	VS
645870	100084	VS
645900	99949	VS
645980	99769	VS
646061	99575	VS
646161	99405	VS
645922	99144	VS
645662	99049	VS
645502	98924	VS
645357	98778	VS
645183	98608	VS
644958	98353	VS
644809	98138	VS
644659	98032	VS
644459	97892	VS
644579	97777	VS
644610	97612	VS
644665	97432	VS
644716	97178	VS
644531	97012	VS
644471	96872	VS
644447	96667	VS
644447	96412	VS
644438	96197	VS
644393	96017	VS
644359	95832	VS
644104	95677	VS
643774	95671	VS
643634	95661	VS
643529	95461	VS
643390	95225	VS
643220	94925	VS
643131	94780	VS
643046	94575	VS
642976	94400	VS
642917	94295	VS
642772	94134	VS
642692	93994	VS
642652	93929	VS
642502	93939	VS
642367	93894	VS
642197	94068	VS
642072	94208	VS
641946	94283	VS
641706	94292	VS
641491	94267	VS
641276	94222	VS
640976	94171	VS
640696	94131	VS
640471	94110	VS
640351	94075	VS
640206	94060	VS
640001	94124	VS
639846	94154	VS
639726	94119	VS
639441	94143	VS
639226	94138	VS
639026	94103	VS
638876	94072	VS
638651	94027	VS
638416	94086	VS
638176	94116	VS
637931	94126	VS
637681	94085	VS
637466	94080	VS
637386	94035	VS
637301	94029	VS
637086	93994	VS
636931	94014	VS
636811	94033	VS
636681	94058	VS
636481	94033	VS
636321	93923	VS
636271	93793	VS
636246	93653	VS
636227	93487	VS
636092	93337	VS
635963	93037	VS
635863	92882	VS
635724	92622	VS
635494	92271	VS
635420	92146	VS
635330	91951	VS
635075	91886	VS
634775	91780	VS
634530	91665	VS
634366	91589	VS
634176	91449	VS
634166	91234	VS
634272	90849	VS
634322	90679	VS
634373	90459	VS
634193	90309	VS
634104	90089	VS
634019	89929	VS
633940	89674	VS
633930	89474	VS
633941	89209	VS
633971	88974	VS
633986	88879	VS
633867	88714	VS
633782	88604	VS
633667	88538	VS
633662	88393	VS
633653	88263	VS
633543	88108	VS
633413	87848	VS
633359	87628	VS
633364	87498	VS
633485	87273	VS
633600	87108	VS
633750	86894	VS
633911	86734	VS
634046	86589	VS
634222	86380	VS
634027	86239	VS
633972	86139	VS
633893	85774	VS
633763	85509	VS
633464	85418	VS
633319	85288	VS
633229	85193	VS
633074	85108	VS
632839	85247	VS
632669	85337	VS
632443	85447	VS
632153	85516	VS
631788	85565	VS
631593	85625	VS
631443	85655	VS
631268	85674	VS
631143	85689	VS
630967	85709	VS
630642	85888	VS
630377	86043	VS
630121	86157	VS
629906	86202	VS
629701	86231	VS
629526	86146	VS
629291	86026	VS
629172	85896	VS
628892	85735	VS
628687	85625	VS
628472	85459	VS
628373	85179	VS
628083	85224	VS
627893	85308	VS
627737	85418	VS
627702	85548	VS
627516	85798	VS
627411	85882	VS
627266	85982	VS
627141	86067	VS
627000	86257	VS
626765	86196	VS
626565	86176	VS
626365	86240	VS
626275	86360	VS
626270	86480	VS
626254	86645	VS
626089	86755	VS
625989	86880	VS
625879	87009	VS
625813	87139	VS
625588	87364	VS
625387	87448	VS
625162	87533	VS
624967	87548	VS
624772	87537	VS
624547	87587	VS
624382	87632	VS
624202	87696	VS
624037	87751	VS
623931	87766	VS
623842	87551	VS
623732	87385	VS
623563	87150	VS
623438	86880	VS
623284	86575	VS
623194	86410	VS
623069	86269	VS
623085	86049	VS
623080	85864	VS
622825	85819	VS
622580	85809	VS
622365	85828	VS
622065	85853	VS
621880	85862	VS
621655	85862	VS
621450	85811	VS
621225	85791	VS
620985	85806	VS
620765	85855	VS
620719	86080	VS
620739	86275	VS
620733	86505	VS
620768	86700	VS
620818	86950	VS
620861	87615	VS
620920	87925	VS
621010	88110	VS
621029	88410	VS
620954	88530	VS
620909	88640	VS
620758	88840	VS
620543	89009	VS
620433	89039	VS
620278	89089	VS
620097	89244	VS
619922	89418	VS
619662	89423	VS
619462	89362	VS
619292	89332	VS
619142	89457	VS
618972	89537	VS
618831	89571	VS
618731	89736	VS
618621	89906	VS
618560	90106	VS
618455	90365	VS
618414	90545	VS
618284	90790	VS
618148	91035	VS
618008	91220	VS
617832	91409	VS
617662	91494	VS
617367	91678	VS
617222	91678	VS
617081	91743	VS
616866	91697	VS
616767	91557	VS
616442	91477	VS
616192	91356	VS
615852	91196	VS
615672	91120	VS
615467	91085	VS
615167	91074	VS
614950	91023	VS
614828	91068	VS
614798	91073	VS
614765	91063	VS
614580	91070	VS
614538	91078	VS
614500	91095	VS
614448	91113	VS
614330	91123	VS
614155	91175	VS
614083	91208	VS
614045	91215	VS
614008	91213	VS
613965	91203	VS
613928	91185	VS
613898	91163	VS
613858	91100	VS
613728	91108	VS
613675	91103	VS
613535	91018	VS
613485	91005	VS
613428	90980	VS
613308	90895	VS
613283	90883	VS
613253	90883	VS
613180	90890	VS
613095	90913	VS
613018	90950	VS
612975	90960	VS
612913	90955	VS
612853	90980	VS
612848	90993	VS
612638	90975	VS
612528	90975	VS
612488	90980	VS
612413	91018	VS
612373	91023	VS
612300	91010	VS
612200	91015	VS
612093	91043	VS
612003	91045	VS
611973	91033	VS
611913	91043	VS
611863	91040	VS
611773	91045	VS
611678	91023	VS
611643	91025	VS
611498	91050	VS
611460	91065	VS
611443	91085	VS
611373	91113	VS
611313	91163	VS
611250	91203	VS
611225	91228	VS
611043	91510	VS
611045	91540	VS
611060	91568	VS
611078	91660	VS
611088	91760	VS
611110	91870	VS
611090	91975	VS
611058	92083	VS
611030	92145	VS
610950	92400	VS
610890	92535	VS
610853	92640	VS
610843	92693	VS
610828	92730	VS
610755	92763	VS
610723	92785	VS
610663	92818	VS
610595	92880	VS
610508	92895	VS
610423	92880	VS
610375	92880	VS
610333	92873	VS
610298	92875	VS
610253	92898	VS
610223	92908	VS
610188	92910	VS
610175	92908	VS
610105	92875	VS
610065	92865	VS
609985	92875	VS
609945	92868	VS
609930	92855	VS
609920	92830	VS
609898	92805	VS
609830	92775	VS
609788	92765	VS
609698	92775	VS
609668	92770	VS
609635	92748	VS
609575	92693	VS
609545	92683	VS
609505	92680	VS
609383	92698	VS
609325	92715	VS
609225	92718	VS
609153	92725	VS
609065	92725	VS
608908	92740	VS
608765	92728	VS
608700	92725	VS
608643	92718	VS
608588	92703	VS
608528	92680	VS
608433	92620	VS
608368	92545	VS
608340	92505	VS
608315	92478	VS
608295	92438	VS
608305	92380	VS
608285	92268	VS
608260	92165	VS
608250	92090	VS
608240	92050	VS
608215	92030	VS
608198	92010	VS
608113	91925	VS
608095	91898	VS
608023	91818	VS
607975	91635	VS
607990	91595	VS
608005	91535	VS
608028	91423	VS
608048	91360	VS
608058	91218	VS
608075	91153	VS
608088	91008	VS
608125	90895	VS
608158	90865	VS
608215	90823	VS
608205	90775	VS
608225	90740	VS
608228	90633	VS
608240	90550	VS
608245	90480	VS
608263	90418	VS
608280	90298	VS
608298	90245	VS
608308	90200	VS
608325	90188	VS
608353	90148	VS
608350	90098	VS
608340	90045	VS
608318	89973	VS
608290	89855	VS
608260	89795	VS
608218	89735	VS
608188	89670	VS
608158	89618	VS
608100	89535	VS
608055	89500	VS
607960	89438	VS
607865	89395	VS
607838	89373	VS
607773	89298	VS
607738	89263	VS
607683	89328	VS
607640	89370	VS
607518	89460	VS
607480	89480	VS
607438	89495	VS
607403	89498	VS
607345	89493	VS
607280	89480	VS
607225	89478	VS
607093	89480	VS
607035	89475	VS
606988	89463	VS
606943	89443	VS
606915	89478	VS
606828	89513	VS
606778	89553	VS
606685	89590	VS
606598	89565	VS
606545	89563	VS
606510	89575	VS
606465	89628	VS
606455	89660	VS
606430	89708	VS
606395	89743	VS
606360	89788	VS
606310	89835	VS
606283	89870	VS
606240	89973	VS
606173	90020	VS
606140	90050	VS
606158	90128	VS
606045	90110	VS
606005	90100	VS
605983	90028	VS
605955	89970	VS
605860	89865	VS
605798	89830	VS
605745	89818	VS
605703	89820	VS
605675	89773	VS
605655	89745	VS
605600	89720	VS
605560	89710	VS
605498	89688	VS
605425	89675	VS
605348	89668	VS
605300	89668	VS
605255	89685	VS
605175	89695	VS
605135	89710	VS
605098	89740	VS
605015	89835	VS
604983	89860	VS
604923	89885	VS
604803	89980	VS
604700	90095	VS
604533	89905	VS
604488	89870	VS
604438	89820	VS
604415	89788	VS
604413	89765	VS
604425	89748	VS
604450	89733	VS
604465	89670	VS
604480	89638	VS
604478	89588	VS
604470	89550	VS
604453	89513	VS
604295	89383	VS
604128	89315	VS
604073	89330	VS
604013	89340	VS
603945	89358	VS
603883	89365	VS
603848	89365	VS
603810	89360	VS
603768	89343	VS
603748	89325	VS
603575	89190	VS
603428	89138	VS
603298	89045	VS
603248	89023	VS
603213	89013	VS
603098	89000	VS
603055	88968	VS
602975	88898	VS
602903	88803	VS
602840	88728	VS
602813	88678	VS
602798	88635	VS
602773	88603	VS
602723	88565	VS
602620	88520	VS
602588	88495	VS
602563	88458	VS
602553	88413	VS
602560	88305	VS
602575	88235	VS
602613	88118	VS
602605	88083	VS
602603	88040	VS
602618	87988	VS
602650	87910	VS
602673	87865	VS
602680	87825	VS
602750	87645	VS
602813	87213	VS
602785	87138	VS
602728	87103	VS
602588	86975	VS
602538	86940	VS
602500	86933	VS
602390	86925	VS
602273	86953	VS
602080	87030	VS
601998	87090	VS
601910	87098	VS
601860	87098	VS
601705	87105	VS
601660	87115	VS
601613	87118	VS
601568	87110	VS
601518	87078	VS
601463	87008	VS
601453	86975	VS
601460	86938	VS
601448	86913	VS
601420	86878	VS
601378	86760	VS
601330	86780	VS
601235	86795	VS
600988	86780	VS
600933	86758	VS
600895	86738	VS
600790	86695	VS
600763	86695	VS
600705	86685	VS
600665	86640	VS
600635	86625	VS
600568	86648	VS
600538	86648	VS
600473	86658	VS
600453	86638	VS
600418	86580	VS
600320	86490	VS
600293	86455	VS
600263	86393	VS
600255	86353	VS
600218	86220	VS
600183	86145	VS
600160	86113	VS
600128	86078	VS
600100	86058	VS
600055	86013	VS
600050	86000	VS
600023	85920	VS
599993	85913	VS
599883	85845	VS
599863	85810	VS
599830	85773	VS
599803	85705	VS
599760	85660	VS
599735	85623	VS
599718	85528	VS
599673	85480	VS
599670	85455	VS
599675	85433	VS
599665	85393	VS
599653	85375	VS
599568	85325	VS
599483	85210	VS
599448	85185	VS
599245	84993	VS
599120	84900	VS
599100	84868	VS
599065	84838	VS
599008	84805	VS
598958	84785	VS
598853	84758	VS
598803	84755	VS
598728	84778	VS
598680	84715	VS
598660	84655	VS
598658	84615	VS
598640	84528	VS
598615	84500	VS
598508	84453	VS
598445	84420	VS
598355	84418	VS
598255	84425	VS
598180	84388	VS
598125	84350	VS
598078	84290	VS
598043	84268	VS
598008	84238	VS
597943	84155	VS
597908	84128	VS
597863	84110	VS
597815	84113	VS
597675	84105	VS
597600	84093	VS
597503	84135	VS
597445	84153	VS
597400	84175	VS
597355	84213	VS
597275	84310	VS
597225	84380	VS
597165	84408	VS
597130	84415	VS
597110	84373	VS
596920	84145	VS
596873	84125	VS
596828	84085	VS
596828	84003	VS
596835	83953	VS
596835	83795	VS
596820	83753	VS
596783	83705	VS
596735	83633	VS
596673	83563	VS
596613	83475	VS
596588	83418	VS
596510	83355	VS
596483	83325	VS
596460	83278	VS
596425	83238	VS
596388	83205	VS
596358	83168	VS
596345	83135	VS
596318	83090	VS
596228	83005	VS
596125	82925	VS
596013	82885	VS
595933	82840	VS
595890	82823	VS
595678	82768	VS
595633	82775	VS
595590	82793	VS
595550	82830	VS
595473	82930	VS
595420	82965	VS
595378	82985	VS
595335	83013	VS
595280	83065	VS
595185	83188	VS
595130	83225	VS
595018	83203	VS
594988	83175	VS
594983	83203	VS
594960	83235	VS
594883	83308	VS
594845	83365	VS
594800	83393	VS
594730	83420	VS
594650	83435	VS
594585	83455	VS
594548	83483	VS
594503	83530	VS
594450	83578	VS
594400	83608	VS
594365	83613	VS
594325	83600	VS
594285	83580	VS
594225	83540	VS
594163	83518	VS
594115	83510	VS
594048	83510	VS
593993	83518	VS
593925	83575	VS
593900	83620	VS
593858	83770	VS
593833	83790	VS
593745	83848	VS
593690	83920	VS
593668	83938	VS
593623	83958	VS
593613	83980	VS
593613	84050	VS
593618	84115	VS
593615	84163	VS
593603	84233	VS
593625	84328	VS
593545	84403	VS
593428	84420	VS
593320	84425	VS
593223	84438	VS
593173	84453	VS
593120	84483	VS
593080	84515	VS
593043	84558	VS
592940	84643	VS
592878	84678	VS
592713	84810	VS
592678	84858	VS
592605	84798	VS
592498	84745	VS
592375	84700	VS
592343	84683	VS
592210	84648	VS
592175	84633	VS
592130	84605	VS
592105	84598	VS
592000	84525	VS
591963	84523	VS
591918	84513	VS
591875	84470	VS
591873	84443	VS
591850	84443	VS
591825	84458	VS
591793	84450	VS
591770	84433	VS
591725	84373	VS
591638	84345	VS
591588	84353	VS
591475	84350	VS
591350	84335	VS
591263	84310	VS
591193	84305	VS
591130	84295	VS
591075	84300	VS
591023	84323	VS
590975	84358	VS
590933	84395	VS
590885	84413	VS
590723	84443	VS
590660	84448	VS
590645	84465	VS
590638	84495	VS
590635	84568	VS
590625	84610	VS
590595	84810	VS
590565	84868	VS
590545	84928	VS
590510	85008	VS
590425	85033	VS
590403	85030	VS
590363	85015	VS
590323	85015	VS
590260	85000	VS
590205	85005	VS
590158	85000	VS
590115	85008	VS
590038	85008	VS
589968	85033	VS
589930	85038	VS
589855	85065	VS
589828	85065	VS
589770	85108	VS
589733	85118	VS
589685	85123	VS
589635	85115	VS
589508	85090	VS
589398	85063	VS
589370	85080	VS
589343	85105	VS
589278	85183	VS
589263	85230	VS
589248	85258	VS
589223	85278	VS
589145	85310	VS
589118	85333	VS
589090	85378	VS
588998	85478	VS
588893	85538	VS
588835	85560	VS
588815	85593	VS
588795	85588	VS
588708	85515	VS
588540	85460	VS
588510	85438	VS
588488	85403	VS
588455	85253	VS
588438	85138	VS
588423	85115	VS
588393	85105	VS
588350	85098	VS
588310	85083	VS
588283	85063	VS
588208	85020	VS
588140	84973	VS
588138	84948	VS
588125	84920	VS
588100	84908	VS
588105	84868	VS
588100	84850	VS
588070	84863	VS
588058	84840	VS
588048	84773	VS
588065	84743	VS
588078	84710	VS
588045	84620	VS
588043	84583	VS
587975	84505	VS
587955	84458	VS
587918	84430	VS
587895	84385	VS
587868	84310	VS
587820	84213	VS
587805	84170	VS
587758	84083	VS
587715	83985	VS
587698	83930	VS
587613	83758	VS
587593	83703	VS
587568	83613	VS
587565	83553	VS
587548	83498	VS
587493	83395	VS
587450	83270	VS
587423	83243	VS
587398	83225	VS
587348	83203	VS
587290	83205	VS
587245	83200	VS
587130	83168	VS
587100	83173	VS
587065	83173	VS
587028	83165	VS
587008	83148	VS
586940	83028	VS
586908	82985	VS
586880	82970	VS
586860	82940	VS
586840	82923	VS
586810	82913	VS
586800	82900	VS
586790	82863	VS
586755	82838	VS
586718	82818	VS
586645	82783	VS
586655	82700	VS
586655	82668	VS
586630	82630	VS
586563	82580	VS
586535	82543	VS
586518	82508	VS
586498	82483	VS
586463	82480	VS
586390	82453	VS
586363	82430	VS
586338	82398	VS
586245	82320	VS
586163	82223	VS
586145	82155	VS
586128	82133	VS
586108	82095	VS
586058	82020	VS
585998	81950	VS
585970	81950	VS
585935	81933	VS
585888	81873	VS
585843	81875	VS
585818	81868	VS
585795	81830	VS
585778	81833	VS
585728	81850	VS
585700	81850	VS
585675	81855	VS
585615	81883	VS
585600	81900	VS
585570	81955	VS
585545	82035	VS
585530	82173	VS
585518	82193	VS
585490	82258	VS
585475	82278	VS
585465	82308	VS
585423	82355	VS
585400	82370	VS
585343	82400	VS
585268	82415	VS
585228	82410	VS
585135	82375	VS
585090	82343	VS
585000	82235	VS
584965	82205	VS
584935	82198	VS
584815	82180	VS
584770	82168	VS
584745	82148	VS
584663	82090	VS
584585	82063	VS
584510	82075	VS
584360	82055	VS
584295	82068	VS
584240	82085	VS
584183	82123	VS
584140	82133	VS
584005	82210	VS
583815	82268	VS
583698	82288	VS
583653	82275	VS
583580	82203	VS
583510	82093	VS
583495	82043	VS
583465	82028	VS
583388	82038	VS
583355	82060	VS
583308	82083	VS
583258	82100	VS
583015	81980	VS
582953	81980	VS
582748	81940	VS
582743	81833	VS
582733	81785	VS
582730	81750	VS
582710	81683	VS
582705	81620	VS
582690	81583	VS
582693	81540	VS
582688	81383	VS
582600	81335	VS
582548	81300	VS
582398	81215	VS
582340	81193	VS
582325	81160	VS
582318	81110	VS
582300	81073	VS
582260	81025	VS
582158	80990	VS
582035	80970	VS
581998	80978	VS
581953	80960	VS
581918	80918	VS
581895	80868	VS
581843	80813	VS
581813	80700	VS
581788	80645	VS
581778	80603	VS
581750	80575	VS
581720	80553	VS
581675	80535	VS
581643	80515	VS
581605	80475	VS
581573	80455	VS
581488	80465	VS
581483	80423	VS
581445	80235	VS
581385	80088	VS
581340	80010	VS
581310	79935	VS
581298	79883	VS
581333	79718	VS
581353	79678	VS
581333	79555	VS
581333	79488	VS
581370	79368	VS
581423	79303	VS
581450	79190	VS
581488	79123	VS
581530	79078	VS
581420	79018	VS
581385	78993	VS
581318	78905	VS
581220	78793	VS
581145	78775	VS
581090	78750	VS
580978	78733	VS
580950	78723	VS
