locality	valid	xkoord	ykoord	year	locality_name	masl	drainage	river_category	river_name	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km
656139	valid	656000	139443	2013	Ernen	1382	RHONE	Bach	Milibach_(Binntal)	3	233909	15738558	4.00	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	50.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.013422819	0.44295302	0.006711409	0	0.013422819	0.043373494	0.375903614	0.038554217	0.007228916	0.007228916	0	0.012881679	0.108301527	0.221374046	0.002385496	0.003339695	0.1932193	0.009097035	0.07648248	0.212938005	0.001684636	0.002358491	0.274308396	0.009097035	0.07648248	0.212938005	0.001684636	0.002358491	0.274308396	0.009097035	0.07648248	0.212938005	0.001684636	0.002358491	0.064348951
656219	valid	657000	219498	2013	Sempach	506	RHEIN	Bach	Grosse_Aa	4	145883	15703534	6.50	0.30	2_medium	2_medium	0.00	no	1_no	3.25	10.20	no	NA	2_medium	1_no	2_medium	1_no	2_medium	2_medium	2_medium	2_medium	1_no	1_no	2_low_impacted	0.270833333	0.020833333	0	0.208333333	0	0.354166667	0.041666667	0	0.104166667	0	0	0.354377398	0.091733519	0	0.052319498	0	0.573392521	0.357818411	0.091424968	0	0.049180328	0	0.603276125	0.357818411	0.091424968	0	0.049180328	0	0.603276125	0.357818411	0.091424968	0	0.049180328	0	0.066341713
656259	valid	657000	259405	2013	Brugg	327	RHEIN	Fluss	Aare	9	88276	11708973626	1.50	0.12	2_medium	2_medium	0.00	no	1_no	5.00	5.00	no	NA	NA	1_no	1_no	1_no	1_no	NA	1_no	NA	1_no	NA	2_low_impacted	0.097902098	0.06993007	0	0.258741259	0.06993007	0.066810345	0.101293103	0	0.288793103	0.040948276	0.203856845	0.182030157	0.163376341	0	0.129644023	0.01725478	0.334177241	0.188348355	0.191551743	0	0.105277446	0.010207406	0.403423774	0.209804969	0.163562607	0.02971774	0.048664367	0.015965633	0.345028085	0.183221121	0.157005727	0.055911763	0.037697868	0.021143776	0.403043689
668147	valid	669000	147889	2013	Muenster_Geschinen	2449	RHONE	Bach	Telltibach	2	255128	1402514	1.50	0.15	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	20.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.258426966	0	0	0	0	0.242857143	0	0.004761905	0	0	0.03649635	0.237226277	0	0.003649635	0	0	0.033783784	0.243243243	0	0.003378378	0	0	0.033783784	0.243243243	0	0.003378378	0	0	0.033783784	0.243243243	0	0.003378378	0
668227	zero	669000	227800	2013	Sins	596	RHEIN	Bach	NA	2	140466	1316040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273809524	0.214285714	0	0.011904762	0	0.315789474	0.168421053	0	0.015789474	0	0.331531138	0.232824427	0.259541985	0	0.007633588	0	0.279921169	0.232394366	0.257042254	0	0.01056338	0	0.279921169	0.232394366	0.257042254	0	0.01056338	0	0.279921169	0.232394366	0.257042254	0	0.01056338	0	0.27287975
668267	valid	668000	267235	2013	Boebikon	461	RHEIN	Bach	Chrüzlibach	2	84600	5464304	1.60	0.12	3_high	3_high	0.00	no	1_no	3.00	5.00	yes	30.00	1_no	1_no	2_medium	2_medium	1_no	1_no	1_no	NA	1_no	NA	1_natural	0.363013699	0.116438356	0	0.020547945	0	0.273706897	0.185344828	0	0.040948276	0	0.576355381	0.129595588	0.352022059	0	0.018382353	0	0.317911985	0.127027027	0.354954955	0	0.018018018	0	0.317911985	0.127027027	0.354954955	0	0.018018018	0	0.317911985	0.127027027	0.354954955	0	0.018018018	0	0.146776496
680155	valid	681000	155317	2013	Realp	2329	RHEIN	Bach	Witenwasserenreuss	2	246395	2693645	9.00	0.40	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	100.00	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_natural	0	0	0.058823529	0	0.058823529	0	0	0.054421769	0	0.020408163	0	0	0	0.007590133	0	0.0056926	0	0	0	0.008992806	0	0.005395683	0	0	0	0.008992806	0	0.005395683	0	0	0	0.008992806	0	0.005395683	0.487489411
680195	valid	680761	196000	2013	Isenthal	1702	RHEIN	Bach	Lauwelitaler_Bach	2	202033	3454030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.060402685	0.33557047	0	0.006711409	0.022964509	0.091858038	0.294363257	0	0.010438413	0.799339881	0.019817073	0.108231707	0.262195122	0	0.010670732	0.842636435	0.023633678	0.104874446	0.261447563	0	0.010339734	0.842636435	0.023633678	0.104874446	0.261447563	0	0.010339734	0.842636435	0.023633678	0.104874446	0.261447563	0	0.010339734	0.810642119
686139	zero	686400	139000	2013	Cevio	1453	TICINO	Bach	Ri_di_Foioi	2	78623	3359380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.214765101	0	0	0.020134228	0	0.16017316	0.036796537	0	0.010822511	0	0	0.146537842	0.043478261	0	0.011272142	0	0	0.1485623	0.04313099	0	0.011182109	0	0	0.1485623	0.04313099	0	0.011182109	0	0	0.1485623	0.04313099	0	0.011182109	0.168560073
686179	valid	686000	179066	2013	Gurtnellen	1759	RHEIN	Bach	Gornerbach	3	224358	9109169	9.00	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	200.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.007092199	0.226950355	0	0	0	0.020179372	0.14573991	0	0	0	0	0.005241701	0.050669773	0	0	0.006040923	0	0.005244755	0.050699301	0	0	0.006040923	0	0.005244755	0.050699301	0	0	0.006040923	0	0.005244755	0.050699301	0	0	0.060586634
686219	valid	686000	219721	2013	Unteraegeri	780	RHEIN	Bach	NA	2	160333	2012664	0.35	0.07	2_medium	2_medium	50.00	no	3_medium	0.00	0.00	no	NA	2_medium	1_no	2_medium	1_no	2_medium	1_no	3_high	1_no	2_medium	1_no	4_artificial	0.419354839	0.040322581	0	0.040322581	0	0.304964539	0.177304965	0	0.017730496	0	0.102910406	0.232673267	0.232673267	0	0.034653465	0	0.072996813	0.229957806	0.229957806	0	0.040084388	0	0.072996813	0.229957806	0.229957806	0	0.040084388	0	0.072996813	0.229957806	0.229957806	0	0.040084388	0	0.661043673
692163	valid	692000	163614	2013	Andermatt	1638	RHEIN	Bach	NA	2	235815	1229494	12.00	0.20	2_medium	3_high	0.00	yes	1_no	16.00	16.00	yes	40.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.473684211	0	0	0	0	0.136363636	0.075757576	0	0	0	0	0.036363636	0.027272727	0	0	0	0	0.037815126	0.025210084	0	0	0	0	0.037815126	0.025210084	0	0	0	0	0.037815126	0.025210084	0	0	0.967636891
692243	valid	693000	243957	2013	Maur	459	RHEIN	Bach	Dorfbach	2	133220	1801564	2.10	0.15	2_medium	2_medium	10.00	no	4_high	0.00	5.00	yes	20.00	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	3_high_impacted	0.18	0.08	0	0.24	0	0.210526316	0.166666667	0	0.122807018	0	0.945913117	0.155495979	0.134048257	0	0.209115282	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.611440858	0.157760814	0.127226463	0	0.213740458	0	0.207837694
698107	valid	698000	107545	2013	Brissago	196	TICINO	Bach	Riale_di_Ponte	2	29473	3225331	3.85	0.10	3_high	2_medium	0.00	yes	4_high	0.00	26.00	yes	200.00	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	NA	3_high_impacted	0	0.25	0	0.25	0	0.011363636	0.363636364	0	0.113636364	0.011363636	0	0.009950249	0.351575456	0.026533997	0.014925373	0.014925373	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0	0.01147541	0.347540984	0.026229508	0.016393443	0.014754098	0.063097357
698147	valid	698000	147331	2013	Prato	2127	TICINO	Bach	Riale_di_Tremorgio	2	104740	2479756	2.00	0.30	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	40.00	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.367647059	0	0.014705882	0	0.018324607	0.235602094	0	0.015706806	0.37006122	0	0.010799136	0.194384449	0	0.012958963	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.300502569	0	0.01242236	0.194616977	0	0.01242236	0.847080262
698227	valid	698000	227806	2013	Freienbach	488	RHEIN	Bach	Sarenbach	2	149374	4444256	4.00	0.18	3_high	3_high	0.00	yes	1_no	15.00	15.00	yes	70.00	2_medium	1_no	3_high	1_no	3_high	2_medium	1_no	1_no	1_no	1_no	1_natural	0.330508475	0.076271186	0	0.093220339	0	0.32326284	0.072507553	0	0.099697885	0.003021148	0.470499714	0.318029115	0.060470325	0	0.118701008	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.36958053	0.319148936	0.060470325	0	0.117581187	0.001119821	0.060433733
704131	valid	705000	131507	2013	Cugnasco_Gerra	820	TICINO	Bach	NA	5	62304	68432228	10.00	0.30	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	30.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.038461538	0.384615385	0	0.038461538	0.019230769	0.025735294	0.393382353	0.027573529	0.020220588	0.012867647	0	0.010488044	0.270591526	0.025171305	0.005453783	0.011047406	0.001156945	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.001279472	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.001279472	0.005989937	0.197907515	0.064531587	0.003514096	0.010542289	0.044294511
704211	valid	704000	211116	2013	Unteriberg	939	RHEIN	Bach	Sitibach	3	179680	3342734	1.60	NA	2_medium	2_medium	80.00	no	1_no	16.00	16.00	yes	20.00	1_no	1_no	1_no	3_high	2_medium	1_no	NA	1_no	3_high	1_no	3_high_impacted	0.354330709	0.11023622	0	0.023622047	0.007874016	0.245901639	0.18442623	0.032786885	0.020491803	0.004098361	0.572626434	0.103343465	0.113981763	0.240121581	0.007598784	0.001519757	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.800877356	0.10359116	0.127071823	0.229281768	0.006906077	0.001381215	0.21895779
704251	valid	704000	251888	2013	Wildberg	639	RHEIN	Bach	Mülibach	2	135604	4131841	2.90	0.20	3_high	3_high	0.00	yes	1_no	16.00	10.00	yes	15.00	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_natural	0.318181818	0.145454545	0	0.027272727	0.009090909	0.302631579	0.142105263	0	0.044736842	0.002631579	0.522510368	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.517326663	0.301435407	0.159090909	0	0.034688995	0.001196172	0.061078492
710115	valid	711000	115637	2013	Gordola	277	TICINO	Bach	Riale_Carcale	3	43957	2800599	2.17	0.10	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	200.00	2_medium	1_no	1_no	2_medium	2_medium	2_medium	1_no	NA	2_medium	NA	1_natural	0.057692308	0.365384615	0	0.057692308	0	0.065934066	0.32967033	0.005494505	0.087912088	0	0.012255159	0.013937282	0.463414634	0.008710801	0.008710801	0	0.003108402	0.026143791	0.437908497	0.008169935	0.019607843	0	0.003108402	0.026143791	0.437908497	0.008169935	0.019607843	0	0.003108402	0.026143791	0.437908497	0.008169935	0.019607843	0	0.00870236
710235	valid	710000	235319	2013	Rueti	634	RHEIN	Bach	Dachseggbächli	2	158807	1670543	1.30	0.08	2_medium	3_high	0.00	no	1_no	16.00	3.00	no	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.076086957	0.304347826	0	0.02173913	0	0.132653061	0.280612245	0	0.030612245	0	0.039505549	0.160237389	0.255192878	0	0.050445104	0	0.022220658	0.164305949	0.252124646	0	0.050991501	0	0.022220658	0.164305949	0.252124646	0	0.050991501	0	0.022220658	0.164305949	0.252124646	0	0.050991501	0	0.012485649
716099	valid	716000	99325	2013	Cadempino	335	TICINO	Bach	Ri_del_Gaggio	2	43559	1119973	2.20	0.07	2_medium	2_medium	0.00	no	1_no	16.00	16.00	no	NA	2_medium	1_no	1_no	1_no	1_no	2_medium	1_no	NA	1_no	NA	2_low_impacted	0.08	0.24	0	0.18	0	0.101449275	0.195652174	0	0.202898551	0	0	0.080357143	0.290178571	0	0.129464286	0	0	0.078947368	0.285087719	0	0.135964912	0	0	0.078947368	0.285087719	0	0.135964912	0	0	0.078947368	0.285087719	0	0.135964912	0	0.249428606
716139	zero	717000	139919	2013	Semione	875	TICINO	Bach	NA	2	83498	1040080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.486842105	0	0.013157895	0	0.026666667	0.413333333	0.046666667	0.006666667	0	0	0.019047619	0.380952381	0.076190476	0.019047619	0	0	0.018691589	0.387850467	0.074766355	0.014018692	0	0	0.018691589	0.387850467	0.074766355	0.014018692	0	0	0.018691589	0.387850467	0.074766355	0.014018692	0	1
716219	valid	716000	219050	2013	Innerthal	1360	RHEIN	Bach	NA	2	168903	1326239	1.30	0.11	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	120.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0	0.194244604	0.258992806	0	0.007194245	0	0.141791045	0.302238806	0	0.003731343	0.78077787	0	0.15234375	0.3046875	0	0.00390625	0.768483781	0	0.148698885	0.289962825	0	0.003717472	0.768483781	0	0.148698885	0.289962825	0	0.003717472	0.768483781	0	0.148698885	0.289962825	0	0.003717472	0.133722034
722083	valid	722213	84000	2013	Castel_San_Pietro	952	TICINO	Bach	NA	2	57832	809643	2.50	0.10	2_medium	3_high	0.00	yes	1_no	16.00	16.00	yes	30.00	2_medium	1_no	1_no	1_no	1_no	NA	1_no	NA	1_no	NA	1_natural	0.139705882	0.323529412	0.029411765	0.007352941	0	0.12	0.337142857	0.028571429	0.011428571	0	1	0.128834356	0.331288344	0.024539877	0.012269939	0	1	0.12	0.337142857	0.028571429	0.011428571	0	1	0.12	0.337142857	0.028571429	0.011428571	0	1	0.12	0.337142857	0.028571429	0.011428571	0	0
722123	valid	722000	123078	2013	Claro	250	TICINO	Bach	NA	2	62090	2707146	1.97	0.15	2_medium	3_high	0.00	yes	1_no	2.00	16.00	yes	NA	2_medium	1_no	2_medium	1_no	2_medium	2_medium	1_no	NA	2_medium	NA	1_natural	0.192307692	0.173076923	0	0.076923077	0.038461538	0.194444444	0.131944444	0	0.131944444	0.027777778	0	0.023809524	0.419413919	0.005494505	0.027472527	0.010989011	0	0.042662116	0.397610922	0.005119454	0.030716724	0.011945392	0	0.042662116	0.397610922	0.005119454	0.030716724	0.011945392	0	0.042662116	0.397610922	0.005119454	0.030716724	0.011945392	0.157677523
722163	valid	722694	164000	2013	Vrin	2258	RHEIN	Bach	NA	2	354905	530416	1.50	0.10	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	30.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0	0	0.325581395	0	0.069767442	0	0	0.217391304	0	0.032608696	0.328248986	0	0	0.178947368	0	0.031578947	0.428671163	0	0	0.174757282	0	0.029126214	0.428671163	0	0	0.174757282	0	0.029126214	0.428671163	0	0	0.174757282	0	0.029126214	0.176036755
722203	valid	722000	203009	2013	Luchsingen	566	RHEIN	Bach	NA	2	195050	228743365	3.00	0.10	2_medium	1_no	80.00	no	4_high	0.00	0.00	no	NA	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	4_artificial	0.25	0.11	0	0.12	0.02	0.179372197	0.255605381	0	0.051569507	0.011210762	0.465832827	0.065258856	0.242370572	0.096594005	0.015531335	0.005449591	0.520911048	0.048127234	0.1787805	0.101694037	0.010827333	0.005854012	0.60967394	0.022690768	0.100400425	0.102255503	0.005904577	0.009411126	0.629947189	0.022690768	0.100400425	0.102255503	0.005904577	0.009411126	0.218734972
722243	valid	722000	243994	2013	Krinau	727	RHEIN	Bach	NA	3	204018	1136428	1.40	0.10	3_high	3_high	0.00	no	3_medium	0.00	0.00	yes	30.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	NA	2_low_impacted	0.363636364	0.121212121	0	0	0.015151515	0.337349398	0.144578313	0	0.012048193	0.006024096	0	0.313043478	0.173913043	0	0.008695652	0.004347826	0	0.310483871	0.177419355	0	0.008064516	0.004032258	0	0.310483871	0.177419355	0	0.008064516	0.004032258	0	0.310483871	0.177419355	0	0.008064516	0.004032258	0.051747267
728147	zero	728000	147734	2013	Mesocco	2529	TICINO	Bach	NA	2	97871	3431411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.060402685	0	0	0	0	0.058951965	0	0.017467249	0	0	0	0.044843049	0	0.011958146	0	0	0	0.04341534	0	0.011577424	0	0	0	0.04341534	0	0.011577424	0	0	0	0.04341534	0	0.011577424	1
728187	valid	728000	187136	2013	Pigniu	1486	RHEIN	Bach	NA	2	337011	211749	1.50	0.10	2_medium	3_high	0.00	yes	1_no	16.00	16.00	yes	50.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0.018691589	0.317757009	0.074766355	0.018691589	0.018691589	0.008955224	0.310447761	0.095522388	0.005970149	0.047761194	0.638266298	0.000535906	0.040192926	0.202572347	0.001607717	0.013665595	0.837602782	0.000378644	0.028398334	0.143316925	0.001135933	0.010602045	0.765985087	0.000378644	0.028398334	0.143316925	0.001135933	0.010602045	0.765985087	0.000378644	0.028398334	0.143316925	0.001135933	0.010602045	0.348810818
728227	valid	729000	227421	2013	Nesslau_Krummenau	1343	RHEIN	Bach	Wiss_Thur	2	233706	2558197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.262295082	0.213114754	0	0	0	0.187165775	0.270053476	0	0	0	0	0.200795229	0.260437376	0	0	0	0	0.199226306	0.259187621	0	0	0	0	0.199226306	0.259187621	0	0	0	0	0.199226306	0.259187621	0	0	0.20528918
728267	valid	728000	267928	2013	Buerglen	435	RHEIN	Fluss	Thur	7	155931	1124068816	1.90	0.15	2_medium	2_medium	0.00	no	1_no	6.00	8.00	no	NA	3_high	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	NA	2_medium	2_low_impacted	0.147540984	0.286885246	0	0.040983607	0.024590164	0.219948849	0.186700767	0	0.061381074	0.028132992	0.084682922	0.309250506	0.112086428	0	0.066621652	0.008102633	0.11693015	0.329579383	0.10360903	0	0.058561626	0.006076162	0.259715014	0.23802798	0.155187056	0.048750726	0.041299781	0.003665132	0.346483988	0.23802798	0.155187056	0.048750726	0.041299781	0.003665132	0.361671708
734131	zero	734957	132000	2013	Lostallo	1043	TICINO	Bach	Riale_Groven	3	79441	4156138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.449438202	0	0	0.033707865	0.008547009	0.427350427	0	0.004273504	0.012820513	0	0.002594034	0.237354086	0.064850843	0.001297017	0.005188067	0	0.002583979	0.236434109	0.064599483	0.00129199	0.005167959	0	0.002583979	0.236434109	0.064599483	0.00129199	0.005167959	0	0.002583979	0.236434109	0.064599483	0.00129199	0.005167959	0
734211	valid	734418	212000	2013	Quarten	1955	RHEIN	Bach	NA	2	195445	2626593	1.45	0.12	3_high	3_high	0.00	yes	3_medium	2.00	2.50	yes	200.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.111842105	0.282894737	0	0.013157895	0	0.090909091	0.29040404	0	0.005050505	0.889497997	0	0.077393075	0.272912424	0	0.00610998	0.896523811	0	0.082840237	0.266272189	0	0.007889546	0.896523811	0	0.082840237	0.266272189	0	0.007889546	0.896523811	0	0.082840237	0.266272189	0	0.007889546	0.060199216
734251	valid	734276	252000	2013	Gossau	596	RHEIN	Fluss	Glatt	5	188802	38827354	10.50	0.21	2_medium	2_medium	0.00	no	1_no	5.00	16.00	no	NA	1_no	1_no	1_no	1_no	3_high	2_medium	1_no	3_high	1_no	1_no	2_low_impacted	0.288461538	0.144230769	0	0.028846154	0.019230769	0.222772277	0.202970297	0	0.024752475	0.034653465	0.064664574	0.278461871	0.161589976	0	0.055303521	0.003240441	0.002768296	0.277849076	0.160805955	0.002310062	0.056083162	0.001925051	0.167579075	0.277849076	0.160805955	0.002310062	0.056083162	0.001925051	0.167579075	0.277849076	0.160805955	0.002310062	0.056083162	0.001925051	0.42161227
740155	valid	740000	155986	2013	Nufenen	1516	RHEIN	Fluss	Hinterrhein	5	348863	108259119	1.50	0.15	2_medium	2_medium	50.00	no	4_high	2.50	15.00	yes	40.00	1_no	1_no	1_no	1_no	3_high	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.243589744	0.166666667	0	0.012820513	0.025641026	0.189655172	0.245210728	0.007662835	0.007662835	0.013409962	0.355172015	0.054280671	0.081935863	0.219329214	0.004560165	0.0070609	0.546708078	0.03377604	0.054001214	0.189442459	0.005191128	0.007146228	0.296410658	0.025002495	0.041471205	0.140033936	0.003842699	0.006886915	0.216649766	0.025002495	0.041471205	0.140033936	0.003842699	0.006886915	0.181507459
740195	valid	740749	195000	2013	Trin	2104	RHEIN	Bach	Aua_da_Mulins	2	322304	2655414	3.50	0.20	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	50.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0	0	0.450381679	0	0	0	0	0.388059701	0	0.003731343	0.928128826	0	0.001904762	0.220952381	0	0.001904762	0.765124585	0	0	0.221797323	0	0.001912046	0.765124585	0	0	0.221797323	0	0.001912046	0.765124585	0	0	0.221797323	0	0.001912046	0.550811814
740235	valid	740192	236000	2013	Nesslau_Krummenau	1145	RHEIN	Bach	NA	2	219137	591003	1.50	0.18	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	100.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0	0.402439024	0.036585366	0	0	0	0.376	0.04	0	0	0.661958142	0	0.385964912	0.026315789	0	0	0.661958142	0	0.376	0.04	0	0	0.661958142	0	0.376	0.04	0	0	0.661958142	0	0.376	0.04	0	0	0.226321259
746179	zero	746919	180000	2013	Versam	895	RHEIN	Fluss	Rabiusa	4	318669	122083480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018867925	0.389937107	0	0	0.012578616	0.038897893	0.393841167	0	0.001620746	0.01458671	0.985626781	0.052323148	0.26412725	0.103599833	0.003348681	0.00648807	0.829577319	0.057724131	0.202277816	0.137642363	0.005548525	0.007884746	0.752084339	0.033462532	0.110508183	0.195693368	0.004005168	0.007407407	0.622817307	0.033462532	0.110508183	0.195693368	0.004005168	0.007407407	0.831152281
746219	valid	746000	219049	2013	Walenstadt	752	RHEIN	Bach	Berschnerbach	4	196658	12473343	7.00	0.16	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	2.50	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.019354839	0.464516129	0	0	0.006451613	0.049040512	0.42217484	0.006396588	0	0.004264392	0.854316621	0.01369863	0.177251972	0.181818182	0.00664176	0.00456621	0.539671588	0.016721044	0.175367047	0.181484502	0.007340946	0.004486134	0.539671588	0.016721044	0.175367047	0.181484502	0.007340946	0.004486134	0.539671588	0.016721044	0.175367047	0.181484502	0.007340946	0.004486134	0.052121941
752163	valid	752000	163029	2013	Andeer	978	RHEIN	Bach	NA	6	331592	3764042	0.60	0.35	1_no	1_no	80.00	no	3_medium	2.00	16.00	no	NA	1_no	2_medium	1_no	3_high	3_high	NA	NA	1_no	2_medium	1_no	4_artificial	0.136363636	0.284090909	0	0.068181818	0	0.057777778	0.386666667	0	0.031111111	0.008888889	0	0.017906336	0.252066116	0.190082645	0.008264463	0.00137741	0.06807383	0.017567568	0.247297297	0.191891892	0.009459459	0.002702703	0.06807383	0.017567568	0.247297297	0.191891892	0.009459459	0.002702703	0.06807383	0.017567568	0.247297297	0.191891892	0.009459459	0.002702703	0.892332332
752203	valid	753000	203144	2013	Pfaefers	1162	RHEIN	Bach	Zanaibach	4	283933	12852216	6.00	0.15	3_high	3_high	0.00	yes	1_no	16.00	16.00	yes	30.00	1_no	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	1_no	1_natural	0	0.448818898	0.015748031	0	0.007874016	0	0.342261905	0.083333333	0	0.014880952	0.654912771	0	0.081283868	0.197165486	0	0.01208837	0.844769971	0	0.08077879	0.196768848	0	0.012013256	0.844769971	0	0.08077879	0.196768848	0	0.012013256	0.844769971	0	0.08077879	0.196768848	0	0.012013256	0.442514017
752243	zero	752000	243747	2013	Ruete	888	RHEIN	Bach_U	NA	2	215870	3311778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.451612903	0.032258065	0	0.016129032	0	0.428571429	0.034482759	0.014778325	0.022167488	0	0.212910742	0.411144578	0.057228916	0.009036145	0.021084337	0.001506024	0.3459851	0.409356725	0.05994152	0.00877193	0.020467836	0.001461988	0.3459851	0.409356725	0.05994152	0.00877193	0.020467836	0.001461988	0.3459851	0.409356725	0.05994152	0.00877193	0.020467836	0.001461988	0.072424041
