FID,FID_1,locality,xkoord,ykoord,OBJECTID_1,OBJECTID,EZGNR,TEILEZGNR,GWLNR,MEASURE,GEWISSNR,CH,SEE,H1,H2,KANAL,FLUSSGB,RELEASE,MUTATION,HIERARCHIE,INTERNS,POLY_ID,tezgnr40,tezgnr150,tezgnr1000,Shape_Leng,Shape_Le_1,Shape_Area
0,110,"776,211","776,000","211,195",1,1,"100,749",749,CH0026240000,794,"2,624",1,0,"32,534.000000000000000","32,535.000000000000000",0,10,"2,012","2,010",2764663,1.000000000000000,"27,639","105,010","120,790","130,773","8,405.407448669999200","8,405.407448669999200","3,148,913.416240000200000"
1,45,"608,179","608,000","179,438",21,21,"135,133","35,133",CH0005130000,"8,395",513,1,0,"24,145.000000000000000","24,146.000000000000000",0,20,"2,012","2,010",24934493,1.000000000000000,"83,755","106,831","120,302","130,466","9,656.697046119999900","9,656.697046119999900","3,598,449.320090000100000"
2,346,"566,179","566,035","180,000",123,123,"101,750","1,750",CH0057760000,329,"5,776",1,0,"20,140.000000000000000","20,141.000000000000000",0,20,"2,012","2,010",2488288483,1.000000000000000,"5,344","103,633","120,193","130,859","11,921.288369399999000","11,921.288369399999000","4,895,724.588960000300000"
3,225,"560,179","560,000","179,625",153,153,"105,980","5,980",CH0125400000,0,"12,540",1,0,"20,218.000000000000000","20,219.000000000000000",0,20,"2,012","2,012",2488288596,1.000000000000000,"7,846","108,456","120,265","130,859","9,059.422917449999700","9,059.422917449999700","2,453,545.972800000100000"
4,57,"638,179","638,000","179,712",233,233,"166,879","66,879",CH0004680000,"75,987",468,1,0,"19,195.000000000000000","19,208.000000000000000",0,20,"2,012","2,010",24789975,1.000000000000000,"74,419","108,280","120,784","130,234","6,852.656814189999700","6,852.656814189999700","2,614,557.635569999900000"
5,449,"542,179","543,000","179,789",299,299,"153,525","53,525",CH0032170000,"1,430","3,217",1,0,"20,971.000000000000000","20,972.000000000000000",0,20,"2,012","2,010",24885443,1.000000000000000,"14,079","100,203","120,175","130,412","12,557.863146199999000","12,557.863146199999000","5,300,265.116250000000000"
6,377,"626,179","626,633","180,000",322,322,"111,425","11,425",CH0014620000,"1,393","1,462",1,0,"24,550.000000000000000","24,551.000000000000000",0,20,"2,012","2,010",24938423,1.000000000000000,"87,202","104,528","120,158","130,466","8,937.092434239999400","8,937.092434239999400","2,735,598.747000000000000"
7,250,"620,179","621,000","179,651",355,355,"121,547","21,547",CH0014580000,0,"1,458",1,0,"24,513.000000000000000","24,514.000000000000000",0,20,"2,012","2,010",2493822,1.000000000000000,"4,694","100,146","120,158","130,466","10,147.360077500000000","10,147.360077500000000","3,897,909.670529999800000"
8,459,"572,179","572,000","179,156",374,374,"126,795","26,795",CH0002330000,"6,453",233,1,0,"22,307.000000000000000","22,516.000000000000000",0,20,"2,012","2,010",24924153,1.000000000000000,"58,634","109,486","120,032","130,751","6,861.615633479999800","6,861.615633479999800","1,921,117.366680000000000"
9,471,"602,179","602,811","180,000",392,392,"151,873","51,873",CH0015090000,"4,498","1,509",1,0,"21,820.000000000000000","21,825.000000000000000",0,20,"2,012","2,010",24922487,1.000000000000000,"7,595","105,012","120,919","130,751","7,047.925697669999900","7,047.925697669999900","1,908,851.537410000100000"
10,362,"596,179","596,000","179,316",405,405,"193,065","93,065",CH0015130000,"1,074","1,513",1,0,"21,836.000000000000000","21,837.000000000000000",0,20,"2,012","2,010",249224925,1.000000000000000,"19,039","105,012","120,919","130,751","9,286.719364270000400","9,286.719364270000400","3,051,255.244190000000000"
11,486,"632,179","633,000","179,317",435,435,"194,728","94,728",CH0014800000,"5,119","1,480",1,0,"26,000.000000000000000","26,005.000000000000000",0,20,"2,012","2,010",24958673,1.000000000000000,"34,281","106,975","120,556","130,358","7,836.399407349999800","7,836.399407349999800","2,002,904.977200000100000"
12,37,"578,179","579,000","179,644",492,492,"132,766","32,766",CH3509900000,0,"350,990",1,0,"22,536.000000000000000","22,537.000000000000000",0,20,"2,012","2,010",24925234,1.000000000000000,"47,228","102,274","120,868","130,751","5,794.008606309999800","5,794.008606309999800","1,071,198.271600000100000"
13,257,"632,171","632,000","171,006",526,526,"197,008","97,008",CH0000370000,"236,023",37,1,0,"26,031.000000000000000","27,189.000000000000000",0,20,"2,012","2,010",2495973,1.000000000000000,"92,055","100,007","120,556","130,358","7,949.213480260000300","7,949.213480260000300","2,873,868.988270000100000"
14,120,"542,171","542,000","171,115",553,553,"174,472","74,472",CH0002310000,"5,719",231,1,0,"21,007.000000000000000","21,020.000000000000000",0,20,"2,012","2,010",248854655,1.000000000000000,"16,570","101,373","120,175","130,412","8,387.882176429999200","8,387.882176429999200","2,007,374.883040000000000"
15,239,"590,179","590,000","179,245",577,577,"100,518",518,BE1339730000,0,"133,973",1,0,"21,905.000000000000000","21,906.000000000000000",0,20,"2,012","2,010",24922558,1.000000000000000,"52,564","105,663","120,253","130,751","7,162.496184820000100","7,162.496184820000100","2,305,240.775340000200000"
16,354,"584,171","584,000","171,688",611,611,"145,849","45,849",CH0002320000,"16,509",232,1,0,"22,607.000000000000000","22,632.000000000000000",0,20,"2,012","2,012",24925273,1.000000000000000,233,"106,411","120,868","130,751","6,955.425899179999800","6,955.425899179999800","1,823,869.786799999900000"
17,0,"521,174","520,945","174,582",644,644,"147,473","47,473",CH0032290000,"5,411","3,229",1,0,"21,376.000000000000000","21,437.000000000000000",0,20,"2,012","2,012",24888813,1.000000000000000,"1,327","107,827","120,885","130,069","36,781.673333200000000","36,781.673333200000000","42,949,265.967299998000000"
18,454,"560,171","560,886","172,000",712,712,"149,272","49,272",CH0002330000,"24,838",233,1,0,"22,469.000000000000000","22,502.000000000000000",0,20,"2,012","2,010",24924911,1.000000000000000,"71,114","105,742","120,032","130,751","6,473.363927239999600","6,473.363927239999600","2,284,035.882710000000000"
19,34,"566,171","566,355","172,000",760,760,"159,451","59,451",CH0015530000,"4,289","1,553",1,0,"22,348.000000000000000","22,353.000000000000000",0,20,"2,012","2,010",24924491,1.000000000000000,"30,545","106,214","120,032","130,751","8,312.521663100000300","8,312.521663100000300","2,627,815.386710000200000"
20,12,"653,174","653,061","174,730",780,780,"123,490","23,490",CH0018600000,"1,706","1,860",1,0,"26,637.000000000000000","26,642.000000000000000",0,20,"2,012","2,010",2497465,1.000000000000000,"79,859","101,105","120,536","130,336","7,637.827950619999700","7,637.827950619999700","1,327,685.916909999900000"
21,42,"596,171","596,344","172,000",819,819,"152,897","52,897",CH0015410000,"1,779","1,541",1,0,"22,055.000000000000000","22,060.000000000000000",0,20,"2,012","2,012",24922683,1.000000000000000,468,"101,991","120,253","130,751","7,093.465524340000200","7,093.465524340000200","2,528,889.036309999900000"
22,446,"530,171","530,000","171,113",847,847,"167,690","67,690",VD6313540000,0,"631,354",1,0,"21,268.000000000000000","21,271.000000000000000",0,20,"2,012","2,012",248886221,1.000000000000000,"4,799","108,510","120,486","130,069","9,816.168213090000800","9,816.168213090000800","2,450,043.232590000100000"
23,385,"644,171","644,000","171,815",858,858,"123,737","23,737",CH0018630000,0,"1,863",1,0,"26,538.000000000000000","26,539.000000000000000",0,20,"2,012","2,010",2497234,1.000000000000000,"18,431","109,156","120,536","130,336","7,743.550814850000300","7,743.550814850000300","1,460,432.193650000000000"
24,492,"650,171","651,000","171,425",949,949,"113,554","13,554",CH0018780000,"3,228","1,878",1,0,"26,725.000000000000000","26,726.000000000000000",0,20,"2,012","2,010",2497865,1.000000000000000,"34,403","102,108","120,624","130,336","6,772.673673819999700","6,772.673673819999700","2,302,005.989680000100000"
25,66,"656,171","656,000","171,980",951,951,"182,154","82,154",CH0018740000,"2,972","1,874",1,0,"26,703.000000000000000","26,752.000000000000000",0,20,"2,012","2,010",2497815,1.000000000000000,"28,065","102,108","120,624","130,336","7,129.920787510000100","7,129.920787510000100","1,461,770.172670000000000"
26,231,"578,171","578,000","171,052",987,987,"190,007","90,007",CH0015820000,0,"1,582",1,0,"22,742.000000000000000","22,743.000000000000000",0,20,"2,012","2,010",2492546,1.000000000000000,"29,973","106,946","120,868","130,751","10,303.848221099999000","10,303.848221099999000","3,006,819.316639999900000"
27,247,"608,171","608,000","171,910","1,022","1,022","175,670","75,670",CH0014500000,"19,191","1,450",1,0,"24,460.000000000000000","24,461.000000000000000",0,20,"2,012","2,010",2493749,1.000000000000000,"62,187","105,229","120,561","130,466","11,053.124593099999000","11,053.124593099999000","2,376,229.932899999900000"
28,371,"614,171","614,759","172,000","1,028","1,028","174,636","74,636",CH0004300000,"1,613",430,1,0,"24,695.000000000000000","25,895.000000000000000",0,20,"2,012","2,012",249415,1.000000000000000,"2,991","107,945","120,401","130,358","7,621.797298300000000","7,621.797298300000000","2,727,488.979400000100000"
29,466,"590,171","590,000","171,209","1,044","1,044","132,568","32,568",CH0005220000,"2,130",522,1,0,"21,946.000000000000000","21,995.000000000000000",0,20,"2,012","2,010",24922815,1.000000000000000,"36,269","101,095","120,253","130,751","10,383.847936900000000","10,383.847936900000000","3,504,250.188900000000000"
30,337,"524,171","524,869","172,000","1,062","1,062","182,985","82,985",CH0002460000,"11,651",246,1,0,"21,276.000000000000000","21,283.000000000000000",0,20,"2,012","2,012",24888625,1.000000000000000,"7,990","103,627","120,486","130,069","33,147.835610499998000","33,147.835610499998000","33,524,136.338100001000000"
31,134,"602,171","602,561","172,000","1,076","1,076","185,638","85,638",CH0017120000,"7,132","1,712",1,0,"24,929.000000000000000","24,930.000000000000000",0,20,"2,012","2,010",249423293,1.000000000000000,"35,551","104,875","120,490","130,358","7,092.800618209999800","7,092.800618209999800","1,696,023.482890000100000"
32,342,"554,171","554,000","171,887","1,107","1,107","183,212","83,212",CH0002150000,"29,710",215,1,0,"20,331.000000000000000","20,654.000000000000000",0,20,"2,012","2,010",24882887713,1.000000000000000,"24,111","106,601","120,265","130,859","6,758.959249239999700","6,758.959249239999700","2,083,958.081800000000000"
33,242,"596,163","596,000","163,384","1,270","1,270","110,230","10,230",CH0004390000,"24,291",439,1,0,"24,975.000000000000000","25,340.000000000000000",0,20,"2,012","2,010",24942357,1.000000000000000,"76,734","109,454","120,725","130,358","4,753.965359730000300","4,753.965359730000300","1,206,009.933160000000000"
34,59,"644,163","644,000","163,552","1,318","1,318","148,659","48,659",CH0005010000,"9,622",501,1,0,"26,367.000000000000000","26,470.000000000000000",0,20,"2,012","2,010",2496635,1.000000000000000,"93,810","104,716","120,543","130,336","13,956.740626999999000","13,956.740626999999000","2,232,659.040699999800000"
35,119,"530,163","530,573","164,000","1,363","1,363","160,312","60,312",CH0110000000,0,"11,000",1,0,"38,090.000000000000000","38,103.000000000000000",0,50,"2,012","2,010",41441,1.000000000000000,"80,825","109,411","120,058","130,118","12,262.666838100000000","12,262.666838100000000","2,459,445.283940000000000"
36,2,"551,166","550,962","166,394","1,371","1,371","145,197","45,197",CH0002150000,"38,989",215,1,0,"20,430.000000000000000","20,647.000000000000000",0,20,"2,012","2,012",24882889113,1.000000000000000,"2,466","109,664","120,683","130,859","5,788.492287449999800","5,788.492287449999800","1,174,320.894409999900000"
37,29,"554,163","554,000","163,560","1,377","1,377","137,736","37,736",CH0031640000,"1,349","3,164",1,0,"20,444.000000000000000","20,445.000000000000000",0,20,"2,012","2,010",24882889143,1.000000000000000,"56,715","109,664","120,683","130,859","8,821.457412109999500","8,821.457412109999500","3,298,593.414919999900000"
38,227,"566,163","566,000","163,571","1,392","1,392","180,373","80,373",CH0002710000,"7,584",271,1,0,"22,810.000000000000000","22,823.000000000000000",0,20,"2,012","2,010",2492567,1.000000000000000,"44,845","102,902","120,868","130,751","6,619.616067869999800","6,619.616067869999800","1,506,258.081520000000000"
39,474,"608,163","608,000","163,291","1,432","1,432","158,293","58,293",CH0004720000,0,472,1,0,"24,746.000000000000000","24,833.000000000000000",0,20,"2,012","2,010",249422411,1.000000000000000,"79,185","108,720","120,946","130,358","11,161.487621200000000","11,161.487621200000000","4,074,807.643149999900000"
40,450,"548,163","548,325","164,000","1,474","1,474","138,436","38,436",CH0008040000,"4,343",804,1,0,"20,388.000000000000000","20,405.000000000000000",0,20,"2,012","2,010",2488288825,1.000000000000000,"36,807","106,807","120,683","130,859","9,878.498265390000600","9,878.498265390000600","3,364,903.292140000000000"
41,254,"626,163","626,187","163,000","1,487","1,487","106,173","6,173",CH0017560000,463,"1,756",1,0,"25,391.000000000000000","25,404.000000000000000",0,20,"2,012","2,010",24943243,1.000000000000000,"7,165","101,673","120,401","130,358","8,304.912086200000000","8,304.912086200000000","3,092,412.052770000000000"
42,127,"590,163","591,000","163,180","1,517","1,517","101,256","1,256",CH0016060000,0,"1,606",1,0,"23,038.000000000000000","23,039.000000000000000",0,20,"2,012","2,010",24926972,1.000000000000000,"21,157","109,794","120,174","130,315","6,808.760460540000200","6,808.760460540000200","2,320,741.085060000000000"
43,455,"566,155","566,000","155,044","1,709","1,709","101,191","1,191",CH0002050000,"16,360",205,1,0,"23,139.000000000000000","23,140.000000000000000",0,20,"2,012","2,010",24927293,1.000000000000000,"79,067","106,921","120,712","130,315","4,791.506167010000400","4,791.506167010000400","1,353,526.965580000100000"
44,8,"623,158","622,779","158,547","1,744","1,744","100,589",589,CH0005310000,0,531,1,0,"25,447.000000000000000","25,468.000000000000000",0,20,"2,012","2,010",2494461,1.000000000000000,"99,582","109,896","120,401","130,358","9,820.301529540000000","9,820.301529540000000","4,738,279.636310000000000"
45,338,"530,155","530,879","156,000","1,804","1,804","122,639","22,639",CH0001270000,"5,487",127,1,0,"38,039.000000000000000","38,188.000000000000000",0,50,"2,012","2,010",41415,1.000000000000000,"78,263","107,196","120,358","130,118","10,895.462612500000000","10,895.462612500000000","5,244,613.396030000400000"
46,219,"524,155","524,310","156,000","1,839","1,839","109,314","9,314",CH0001630000,"7,759",163,1,0,"38,018.000000000000000","38,031.000000000000000",0,50,"2,012","2,010",413967,1.000000000000000,"28,804","109,094","120,648","130,118","8,688.634107570000200","8,688.634107570000200","2,471,665.863390000100000"
47,43,"602,155","602,772","156,000","1,858","1,858","154,847","54,847",CH0017010000,"2,526","1,701",1,0,"24,800.000000000000000","24,805.000000000000000",0,20,"2,012","2,010",249422465,1.000000000000000,434,"100,040","120,946","130,358","6,882.761732289999600","6,882.761732289999600","1,926,092.784730000000000"
48,27,"542,155","542,000","155,385","1,891","1,891","103,234","3,234",CH0038910000,0,"3,891",1,0,"38,260.000000000000000","38,261.000000000000000",0,50,"2,012","2,010",4153422,1.000000000000000,"72,772","103,495","120,728","130,118","10,380.245854500001000","10,380.245854500001000","2,803,063.412969999900000"
49,54,"632,155","632,000","155,855","1,916","1,916","169,315","69,315",CH0018450000,0,"1,845",1,0,"26,220.000000000000000","26,221.000000000000000",0,20,"2,012","2,010",2496862,1.000000000000000,"20,979","103,231","120,921","130,336","10,946.728388699999000","10,946.728388699999000","4,103,522.308079999900000"
50,121,"548,155","548,000","155,964","1,950","1,950","118,931","18,931",CH0002340000,"11,084",234,1,0,"20,493.000000000000000","20,498.000000000000000",0,20,"2,012","2,010",24882889293,1.000000000000000,"34,348","107,458","120,683","130,859","5,724.149768970000000","5,724.149768970000000","1,274,409.914350000000000"
51,152,"644,139","644,000","139,008","1,993","1,993","166,900","66,900",CH6608860000,0,"660,886",1,0,"42,897.000000000000000","42,898.000000000000000",0,50,"2,012","2,010",49466,1.000000000000000,"61,011","108,611","120,857","130,189","29,999.287082499999000","29,999.287082499999000","38,259,544.963699996000000"
52,357,"590,155","590,000","155,277","2,030","2,030","153,351","53,351",BE1320370000,0,"132,037",1,0,"25,074.000000000000000","25,075.000000000000000",0,20,"2,012","2,010",24942464,1.000000000000000,"88,678","100,125","120,725","130,358","5,711.222671100000300","5,711.222671100000300","1,479,026.665229999900000"
53,233,"584,155","584,589","155,000","2,050","2,050","134,731","34,731",CH0002640000,"7,361",264,1,0,"23,539.000000000000000","23,540.000000000000000",0,20,"2,012","2,010",24927929,1.000000000000000,"61,960","104,561","120,263","130,315","5,684.657934120000400","5,684.657934120000400","1,864,283.836540000000000"
54,35,"572,155","572,423","155,000","2,100","2,100","128,994","28,994",CH0016320000,0,"1,632",1,0,"23,174.000000000000000","23,199.000000000000000",0,20,"2,012","2,010",24927341,1.000000000000000,"51,391","104,232","120,712","130,315","8,149.539140840000100","8,149.539140840000100","2,163,484.227800000000000"
55,244,"602,147","602,512","148,000","2,213","2,213","170,800","70,800",CH0017390000,"2,681","1,739",1,0,"25,153.000000000000000","25,154.000000000000000",0,20,"2,012","2,010",24942625,1.000000000000000,"93,451","109,567","120,725","130,358","8,176.310029360000000","8,176.310029360000000","3,668,306.588359999900000"
56,340,"548,147","549,000","147,941","2,226","2,226","171,533","71,533",CH0038960000,0,"3,896",1,0,"38,302.000000000000000","38,331.000000000000000",0,50,"2,012","2,010",415381,1.000000000000000,"65,914","107,327","120,728","130,118","8,839.058856069999800","8,839.058856069999800","2,523,633.793910000000000"
57,31,"560,147","560,578","148,000","2,267","2,267","111,905","11,905",VD6306430000,237,"630,643",1,0,"38,514.000000000000000","38,515.000000000000000",0,50,"2,012","2,010",4157683,1.000000000000000,"96,726","102,343","120,200","130,118","4,239.776869979999900","4,239.776869979999900","708,649.650185000030000"
58,367,"608,147","608,000","147,844","2,292","2,292","137,121","37,121",CH0004540000,0,454,1,0,"25,615.000000000000000","25,628.000000000000000",0,20,"2,012","2,010",24946641,1.000000000000000,"19,557","100,343","120,832","130,358","6,588.384826290000100","6,588.384826290000100","2,000,654.812380000000000"
59,159,"656,147","657,000","147,770","2,319","2,319","137,726","37,726",CH0042860000,"4,412","4,286",1,0,"43,228.000000000000000","43,229.000000000000000",0,50,"2,012","2,010",499345,1.000000000000000,"15,180","109,988","120,964","130,189","7,569.657716609999600","7,569.657716609999600","2,951,797.134349999900000"
60,464,"584,147","584,000","147,300","2,358","2,358","162,355","62,355",CH0016660000,0,"1,666",1,0,"23,551.000000000000000","23,552.000000000000000",0,20,"2,012","2,010",24927934,1.000000000000000,"56,853","104,688","120,263","130,315","10,601.133254900000000","10,601.133254900000000","3,007,696.348720000100000"
61,351,"578,147","578,000","147,826","2,409","2,409","107,147","7,147",CH0016560000,0,"1,656",1,0,"23,448.000000000000000","23,457.000000000000000",0,20,"2,012","2,010",24927741,1.000000000000000,"11,285","108,914","120,263","130,315","9,068.474334380000100","9,068.474334380000100","1,646,963.879780000100000"
62,336,"518,147","518,000","147,045","2,440","2,440","164,839","64,839",CH0007830000,259,783,1,0,"37,864.000000000000000","37,865.000000000000000",0,50,"2,012","2,010",413763,1.000000000000000,"98,238","100,334","120,162","130,118","9,881.264456520000700","9,881.264456520000700","3,684,299.479580000000000"
63,41,"590,147","591,000","147,114","2,466","2,466","198,481","98,481",CH0016700000,"1,910","1,670",1,0,"23,593.000000000000000","23,608.000000000000000",0,20,"2,012","2,010",2492823,1.000000000000000,"18,303","106,029","120,720","130,315","7,447.665429830000000","7,447.665429830000000","2,296,755.867589999900000"
64,238,"590,139","590,044","140,000","2,550","2,550","174,864","74,864",CH0016740000,0,"1,674",1,0,"23,617.000000000000000","23,618.000000000000000",0,20,"2,012","2,010",2492836,1.000000000000000,"78,256","102,823","120,720","130,315","7,228.080083359999700","7,228.080083359999700","2,111,508.435480000000000"
65,390,"656,139","656,000","139,443","2,562","2,562","164,147","64,147",CH0042810000,0,"4,281",1,0,"43,189.000000000000000","43,200.000000000000000",0,50,"2,012","2,010",49921,1.000000000000000,"29,072","100,128","120,964","130,189","7,163.214857279999700","7,163.214857279999700","2,302,023.207820000100000"
66,36,"578,139","578,000","139,423","2,603","2,603","150,635","50,635",VD6321110000,0,"632,111",1,0,"23,407.000000000000000","23,408.000000000000000",0,20,"2,012","2,010",24927662,1.000000000000000,"13,801","105,670","120,263","130,315","8,397.120459690000600","8,397.120459690000600","2,266,148.571920000000000"
67,126,"584,139","584,000","139,678","2,623","2,623","183,115","83,115",CH0016840000,0,"1,684",1,0,"23,714.000000000000000","23,733.000000000000000",0,20,"2,012","2,012",2492941,1.000000000000000,"4,100","106,216","120,720","130,315","14,236.186397800000000","14,236.186397800000000","8,548,802.828080000400000"
68,458,"572,139","572,361","140,000","2,637","2,637","109,468","9,468",VD6321900000,0,"632,190",1,0,"23,328.000000000000000","23,329.000000000000000",0,20,"2,012","2,010",249274954,1.000000000000000,"2,994","105,129","120,263","130,315","4,607.626893990000100","4,607.626893990000100","733,093.192678999970000"
69,345,"566,139","567,000","139,361","2,646","2,646","165,494","65,494",CH0110340000,"1,283","11,034",1,0,"23,314.000000000000000","23,315.000000000000000",0,20,"2,012","2,010",24927483,1.000000000000000,"45,652","105,129","120,263","130,315","8,559.326584189999300","8,559.326584189999300","2,986,436.547129999800000"
70,218,"500,139","500,580","140,000","2,651","2,651","136,614","36,614",CH0000960000,"6,496",96,1,0,"37,779.000000000000000","37,780.000000000000000",0,50,"2,012","2,012",413585,1.000000000000000,"4,830","106,084","120,777","130,118","14,897.580748200000000","14,897.580748200000000","8,721,155.761590000200000"
71,335,"506,139","506,000","139,676","2,653","2,653","156,938","56,938",CH0000960000,"2,871",96,1,0,"37,776.000000000000000","37,781.000000000000000",0,50,"2,012","2,010",413583,1.000000000000000,"31,473","106,084","120,777","130,118","17,910.530983900000000","17,910.530983900000000","5,724,393.815539999900000"
72,376,"626,139","626,401","140,000","2,711","2,711","103,397","3,397",CH0041490000,0,"4,149",1,0,"41,722.000000000000000","41,723.000000000000000",0,50,"2,012","2,010",47632,1.000000000000000,"82,144","101,689","120,407","130,078","11,139.729337100000000","11,139.729337100000000","3,178,008.747779999900000"
73,361,"596,139","596,000","139,826","2,740","2,740","194,109","94,109",CH0017470000,0,"1,747",1,0,"25,220.000000000000000","25,221.000000000000000",0,20,"2,012","2,010",24942822,1.000000000000000,"48,604","103,363","120,788","130,358","7,796.310848049999500","7,796.310848049999500","2,527,085.699260000100000"
74,370,"614,131","614,152","132,000","2,792","2,792","144,261","44,261",CH0001330000,"2,620",133,1,0,"41,430.000000000000000","41,501.000000000000000",0,50,"2,012","2,010",473413,1.000000000000000,"2,986","109,978","120,098","130,078","7,409.369347609999700","7,409.369347609999700","1,438,881.122490000000000"
75,267,"650,139","650,954","140,000","2,794","2,794","113,679","13,679",CH0042750000,0,"4,275",1,0,"43,133.000000000000000","43,134.000000000000000",0,50,"2,012","2,010",4974,1.000000000000000,"57,812","106,094","120,964","130,189","10,912.405916300000000","10,912.405916300000000","3,176,719.740389999900000"
76,10,"647,134","647,015","134,117","2,819","2,819","185,140","85,140",CH0000950000,"222,763",95,1,0,"42,949.000000000000000","43,463.000000000000000",0,50,"2,012","2,010",49533,1.000000000000000,"82,836","100,568","120,964","130,189","8,741.092091840000600","8,741.092091840000600","2,158,477.323760000100000"
77,260,"638,131","638,594","132,000","2,870","2,870","167,822","67,822",CH0041700000,"3,156","4,170",1,0,"42,712.000000000000000","42,729.000000000000000",0,50,"2,012","2,010",491831,1.000000000000000,"41,786","104,453","120,185","130,189","6,328.640961359999900","6,328.640961359999900","1,569,612.480700000000000"
78,33,"566,131","566,591","131,000","2,954","2,954","175,514","75,514",VD6307770000,0,"630,777",1,0,"38,657.000000000000000","38,658.000000000000000",0,50,"2,012","2,010",416322,1.000000000000000,"12,450","104,483","120,509","130,909","8,623.521282219999200","8,623.521282219999200","3,148,864.962299999800000"
79,453,"560,131","560,138","132,000","3,015","3,015","134,258","34,258",CH0000950000,"104,314",95,1,0,"38,637.000000000000000","43,536.000000000000000",0,50,"2,012","2,010",41591,1.000000000000000,"91,744","101,082","120,679","130,909","5,122.027070700000000","5,122.027070700000000","402,149.546212000020000"
80,384,"644,131","644,000","131,390","3,078","3,078","103,099","3,099",CH0001590000,0,159,1,0,"42,875.000000000000000","42,928.000000000000000",0,50,"2,012","2,010",4941,1.000000000000000,"22,867","107,811","120,857","130,189","13,000.308209500001000","13,000.308209500001000","4,109,408.717370000200000"
81,133,"602,131","602,000","131,694","3,093","3,093","152,405","52,405",CH0041190000,0,"4,119",1,0,"40,963.000000000000000","40,968.000000000000000",0,50,"2,012","2,010",471241,1.000000000000000,"43,460","108,917","120,987","130,559","9,996.342761280000600","9,996.342761280000600","4,888,252.793100000400000"
82,246,"608,131","608,260","132,000","3,101","3,101","172,033","72,033",CH0041240000,"5,032","4,124",1,0,"41,379.000000000000000","41,392.000000000000000",0,50,"2,012","2,010",47323,1.000000000000000,"63,535","101,475","120,098","130,078","9,662.023422239999500","9,662.023422239999500","3,290,524.726050000200000"
83,122,"572,131","572,310","132,000","3,136","3,136","189,216","89,216",CH0128010000,0,"12,801",1,0,"38,731.000000000000000","38,734.000000000000000",0,50,"2,012","2,010",4167221,1.000000000000000,"21,639","102,125","120,509","130,909","8,068.812101049999900","8,068.812101049999900","3,025,033.070419999800000"
84,341,"554,131","554,000","131,513","3,152","3,152","159,941","59,941",CH0039110000,"3,702","3,911",1,0,"38,632.000000000000000","38,633.000000000000000",0,50,"2,012","2,010",41589,1.000000000000000,"79,564","101,082","120,679","130,909","13,905.405872900001000","13,905.405872900001000","6,347,628.360829999700000"
85,230,"578,131","578,000","131,642","3,175","3,175","156,235","56,235",CH0039270000,0,"3,927",1,0,"38,796.000000000000000","38,801.000000000000000",0,50,"2,012","2,010",416921,1.000000000000000,"95,732","105,886","120,509","130,909","5,791.026381190000400","5,791.026381190000400","1,036,019.666640000000000"
86,65,"656,131","656,366","132,000","3,200","3,200","112,371","12,371",CH0042610000,"2,128","4,261",1,0,"43,044.000000000000000","43,063.000000000000000",0,50,"2,012","2,010",49625,1.000000000000000,"39,305","101,533","120,093","130,189","7,535.356930900000400","7,535.356930900000400","2,256,721.016140000000000"
87,237,"590,123","590,519","124,000","3,234","3,234","105,793","5,793",CH0040470000,0,"4,047",1,0,"40,298.000000000000000","40,303.000000000000000",0,50,"2,012","2,010",45641,1.000000000000000,"79,545","109,302","120,571","130,559","9,656.703403490000700","9,656.703403490000700","2,567,915.415109999900000"
88,51,"626,131","626,000","131,523","3,253","3,253","134,118","34,118",CH6619390000,0,"661,939",1,0,"41,831.000000000000000","41,832.000000000000000",0,50,"2,012","2,010",4784,1.000000000000000,"66,170","107,055","120,651","130,078","8,487.363853259999800","8,487.363853259999800","2,504,992.106130000200000"
89,241,"596,123","597,000","123,965","3,299","3,299","138,714","38,714",CH6632340000,0,"663,234",1,0,"40,910.000000000000000","40,911.000000000000000",0,50,"2,012","2,010",471212,1.000000000000000,"63,626","108,917","120,987","130,559","10,177.055960700000000","10,177.055960700000000","2,103,891.981100000000000"
90,465,"590,131","590,447","131,000","3,307","3,307","136,799","36,799",CH6632810000,0,"663,281",1,0,"40,340.000000000000000","40,341.000000000000000",0,50,"2,012","2,010",45696,1.000000000000000,"20,584","108,551","120,571","130,559","7,831.444673730000400","7,831.444673730000400","2,240,955.464910000100000"
91,38,"584,123","584,757","124,000","3,401","3,401","102,852","2,852",CH0040400000,"8,022","4,040",1,0,"40,226.000000000000000","40,269.000000000000000",0,50,"2,012","2,010",45435,1.000000000000000,"61,785","105,944","120,571","130,559","14,535.216398099999000","14,535.216398099999000","7,002,369.407279999900000"
92,140,"620,123","620,923","124,000","3,437","3,437","175,372","75,372",CH0001960000,"4,898",196,1,0,"41,555.000000000000000","41,634.000000000000000",0,50,"2,012","2,010",47417,1.000000000000000,"80,100","108,332","120,020","130,078","10,795.727226900000000","10,795.727226900000000","5,361,278.513030000000000"
93,379,"632,123","633,000","123,547","3,448","3,448","156,128","56,128",CH6652480000,0,"665,248",1,0,"42,015.000000000000000","42,016.000000000000000",0,50,"2,012","2,010",4816,1.000000000000000,"25,761","108,878","120,488","130,258","8,399.433979100000200","8,399.433979100000200","2,939,910.270610000000000"
